Date, Close/Last, Volume, Open, High, Low
09/29/2016, 2148.5, 315, 2163.5, 2166.3, 2147.7
09/28/2016, 2163.2, 313, 2152.2, 2157.8, 2148.4
09/27/2016, 2152.8, 580, 2139.1, 2153.2, 2135.9
09/26/2016, 2139.7, 591, 2156.2, 2158.7, 2139.8
09/23/2016, 2158.1, 297, 2168.3, 2169.2, 2157.6
09/22/2016, 2168.3, 547, 2155.2, 2168.8, 2153
09/21/2016, 2156.2, 298, 2130, 2156.6, 2127
09/20/2016, 2131.1, 477, 2133.9, 2141.8, 2129
09/19/2016, 2132.9, 322, 2131.4, 2143.7, 2131.4
09/16/2016, 2132.5, 425, 2136.4, 2136.4, 2127.3
09/15/2016, 2137.9, 546, 2117.7, 2137.2, 2108
09/14/2016, 2113.3, 627, 2128.6, 2129.8, 2114
09/13/2016, 2122.2, 460, 2148.6, 2149, 2124.5
09/12/2016, 2151.9, 1578, 2112, 2151.5, 2100.3
09/09/2016, 2116, 273, 2170.1, 2170.6, 2157.7
09/08/2016, 2171, 307, 2184.5, 2189.1, 2177
09/07/2016, 2184.6, 137, 2184.6, 2186, 2181.4
09/06/2016, 2184.5, 201, 2179.2, 2185.6, 2175.6
09/02/2016, 2184.5, 250, 2166.7, 2179.1, 2165
09/01/2016, 2178, 250, 2166.7, 2179.1, 2165
08/31/2016, 2167.3, 377, 2169, 2176.6, 2166.6
08/30/2016, 2169.5, 200, 2170, 2175.8, 2168.9
08/29/2016, 2175.2, 349, 2179.5, 2180.3, 2175.8
08/28/2016, 2179.3, 123, 2167.6, 2180.2, 2164.5
08/26/2016, 2179.3, N/A, 2179.3, 2179.3, 2179.3
08/25/2016, 2168.4, 196, 2173.8, 2175.3, 2167.1
08/24/2016, 2173.6, 176, 2174.4, 2176, 2169.3
08/23/2016, 2174.9, 170, 2185.2, 2187.2, 2174.9
08/22/2016, 2185.2, 201, 2180.3, 2188.6, 2180.3
08/21/2016, 2181.4, 178, 2181.6, 2184.3, 2176.3
08/19/2016, 2181.4, N/A, 2181.4, 2181.4, 2181.4
08/18/2016, 2181.7, 156, 2183.6, 2183.9, 2175.9
08/17/2016, 2183.6, 228, 2180.6, 2183.4, 2176.6
08/16/2016, 2179.7, 268, 2177.7, 2181.3, 2174.1
08/15/2016, 2176.8, 269, 2185.9, 2185.9, 2177.4
08/14/2016, 2185.9, 171, 2180.6, 2185.9, 2180.6
08/12/2016, 2185.9, N/A, 2185.9, 2185.9, 2185.9
08/11/2016, 2180.2, 215, 2182.1, 2183.8, 2179
08/10/2016, 2181.8, 96, 2171.6, 2181.3, 2169.6
08/09/2016, 2172.7, 98, 2177.5, 2180.8, 2172.7
08/08/2016, 2177.6, 254, 2176, 2178.5, 2174.8
08/07/2016, 2175.5, 233, 2176, 2182.4, 2176
08/05/2016, 2175.5, N/A, 2175.5, 2175.5, 2175.5
08/04/2016, 2176.8, 354, 2160, 2177.5, 2159.8
08/03/2016, 2159.3, 320, 2156.8, 2164.2, 2155
08/02/2016, 2157, 482, 2156.9, 2157.8, 2146.3
08/01/2016, 2152.7, 593, 2166.1, 2169.4, 2151.4
07/31/2016, 2164.4, 229, 2173.4, 2176.3, 2165.2
07/29/2016, 2164.4, N/A, 2164.4, 2164.4, 2164.4
07/28/2016, 2168.2, 169, 2165.7, 2170.6, 2158.9
07/27/2016, 2164.7, 298, 2162.5, 2168.1, 2157
07/26/2016, 2160.6, 261, 2164.6, 2169.1, 2162
07/25/2016, 2163.3, 352, 2162.7, 2165.8, 2158.5
07/24/2016, 2162.2, 278, 2167.6, 2171.2, 2162.5
07/22/2016, 2162.2, N/A, 2162.2, 2162.2, 2162.2
07/21/2016, 2167.4, 357, 2158.6, 2167.8, 2157.5
07/20/2016, 2157.9, 238, 2167.5, 2169, 2158.8
07/19/2016, 2167.6, 256, 2159, 2168.3, 2155.3
07/18/2016, 2158.7, 361, 2160, 2161, 2151.8
07/17/2016, 2159.9, 334, 2154.4, 2162.4, 2154.1
07/15/2016, 2159.9, N/A, 2159.9, 2159.9, 2159.9
07/14/2016, 2152.7, 622, 2156.1, 2161.1, 2143.9
07/13/2016, 2157.2, 419, 2145.5, 2152, 2142.5
07/12/2016, 2145.8, 433, 2130.8, 2146.1, 2129.6
07/11/2016, 2130.3, 420, 2130.5, 2132, 2123.4
07/08/2016, 2120.5, 595, 2091.3, 2121, 2088
07/07/2016, 2092, 283, 2091.5, 2097.8, 2089.5
07/06/2016, 2094.1, 592, 2082, 2093, 2067.5
07/05/2016, 2082.7, 686, 2100, 2103, 2081.2
07/01/2016, 2096.3, 11, 2098.5, 2100, 2096.5
06/30/2016, 2090.2, 590, 2072.8, 2087.2, 2056.5
06/29/2016, 2066.8, 499, 2027.5, 2073.5, 2023
06/28/2016, 2028.4, 948, 1990, 2029.7, 1988.7
06/27/2016, 1984.9, 634, 2014.8, 2022.2, 1984.9
06/24/2016, 2018.6, 1812, 2115, 2119.4, 1999
06/23/2016, 2105.8, 586, 2083, 2110, 2083
06/22/2016, 2076.7, 109, 2078.2, 2084.4, 2077.7
06/21/2016, 2080.4, 319, 2075.8, 2086, 2075.8
06/20/2016, 2074.2, 603, 2073, 2087.1, 2073
06/17/2016, 2058.9, 331, 2058.8, 2074, 2058.8
06/16/2016, 2070.6, 338, 2062, 2070.7, 2051.9
06/15/2016, 2063.4, 398, 2061.5, 2072.1, 2061.5
06/14/2016, 2065.9, 480, 2066.7, 2071, 2060.5
06/13/2016, 2069.7, 376, 2083.5, 2084.7, 2067.8
06/10/2016, 2087.3, 185, 2104.2, 2104.2, 2088.9
06/09/2016, 2105.2, 116, 2117.1, 2117.1, 2108.6
06/08/2016, 2118.1, 119, 2109.6, 2117.7, 2109.1
06/07/2016, 2110.3, 272, 2108.3, 2116, 2108
06/06/2016, 2108.3, 422, 2098, 2104, 2095
06/03/2016, 2097.8, 433, 2103.3, 2105, 2092
06/02/2016, 2103.8, 255, 2096.8, 2098.1, 2090.8
06/01/2016, 2097.9, 254, 2094, 2099, 2084.4
05/31/2016, 2094.9, 391, 2102.1, 2103.6, 2094.5
05/27/2016, 2097.3, 6, 2099, 2100.8, 2099
05/26/2016, 2089.7, 186, 2088.4, 2091.2, 2083
05/25/2016, 2087.3, 234, 2075, 2088.2, 2075
05/24/2016, 2075, 479, 2044.9, 2075.4, 2041.3
05/23/2016, 2045.3, 227, 2052.8, 2055.7, 2043.9
05/20/2016, 2050, 333, 2038.8, 2050.3, 2038.8
05/19/2016, 2038.7, 330, 2042.5, 2043.5, 2033.3
05/18/2016, 2041.6, 224, 2043.3, 2045.2, 2035.4
05/17/2016, 2043.6, 381, 2060.2, 2069.3, 2057.5
05/16/2016, 2062.7, 211, 2041, 2048.3, 2035.5
05/13/2016, 2043.6, 342, 2059.9, 2059.9, 2046.7
05/12/2016, 2058.8, 182, 2059.5, 2072.5, 2058
05/11/2016, 2058, 135, 2077.3, 2078, 2059.6
05/10/2016, 2077.6, 567, 2053.4, 2077.3, 2048.7
05/09/2016, 2054.3, 264, 2054, 2059.2, 2050
05/06/2016, 2052.7, 423, 2043, 2053, 2030.5
05/05/2016, 2043.9, 132, 2047.5, 2059, 2043.4
05/04/2016, 2046.9, 527, 2059.5, 2059.5, 2041.3
05/03/2016, 2056.9, 307, 2075, 2075.8, 2058.3
05/02/2016, 2074.3, 493, 2058.8, 2076, 2056.2
04/29/2016, 2059.1, 563, 2073.4, 2075, 2057.2
04/28/2016, 2072.4, 451, 2092.5, 2094, 2070.7
04/27/2016, 2090.7, 143, 2082, 2092.5, 2081.3
04/26/2016, 2088.4, 686, 2084, 2091, 2082
04/25/2016, 2083.2, 296, 2090.1, 2090.1, 2074.4
04/22/2016, 2086, 335, 2080.1, 2088.4, 2077
04/21/2016, 2082.8, 479, 2097.9, 2103.5, 2095
04/20/2016, 2098, 333, 2094, 2098, 2086
04/19/2016, 2093.7, 411, 2085.8, 2097.9, 2085
04/18/2016, 2086.7, 883, 2063.1, 2086.1, 2058.6
04/15/2016, 2075, 221, 2077.3, 2079.5, 2072
04/14/2016, 2076.6, 426, 2075.8, 2079.4, 2068
04/13/2016, 2075.9, 546, 2057, 2075.8, 2057
04/12/2016, 2055.7, 231, 2056, 2056, 2030.9
04/11/2016, 2034.5, 469, 2040.4, 2051, 2033.3
04/08/2016, 2040.7, 776, 2032, 2052.5, 2031
04/07/2016, 2035.1, 400, 2058.3, 2059.5, 2034.5
04/06/2016, 2060.2, 409, 2041.7, 2060.2, 2038.7
04/05/2016, 2038.8, 512, 2054.4, 2055.2, 2037
04/04/2016, 2057.5, 1064, 2062, 2071.2, 2061.2
04/01/2016, 2065.1, 558, 2052, 2065.2, 2036.9
03/31/2016, 2051.5, 285, 2055.7, 2056.8, 2047.8
03/30/2016, 2055.2, 347, 2048.7, 2060.2, 2048
03/29/2016, 2047.5, 211, 2030, 2049, 2021.6
03/28/2016, 2028, 190, 2031.7, 2038, 2028.1
03/24/2016, 2028.6, 638, 2028, 2029, 2013.6
03/23/2016, 2028.8, 269, 2040.9, 2044, 2028.6
03/22/2016, 2042.5, 620, 2043, 2043.7, 2028.4
03/21/2016, 2042.7, 369, 2036.9, 2043.5, 2031
03/18/2016, 2037.4, 444, 2032.1, 2037, 2028
03/17/2016, 2030.3, 958, 2019.2, 2032, 2006.1
03/16/2016, 2030.3, 196, 2007, 2010, 1998
03/15/2016, 2006.8, 309, 2009.9, 2010, 1996
03/14/2016, 2008.9, 523, 2009, 2010.9, 2004.6
03/11/2016, 2010.5, 545, 1979, 2010.9, 1978.8
03/10/2016, 1988.8, 602, 1990.6, 2010, 1987.6
03/09/2016, 1988.9, 443, 1980.2, 1993, 1979.6
03/08/2016, 1980.9, 374, 1998, 1998.7, 1980.9
03/07/2016, 1999.1, 405, 1994, 1995.7, 1984.8
03/04/2016, 1994.9, 678, 1990, 2002, 1987.3
03/03/2016, 1990.5, 1089, 1981.7, 1991.8, 1979.4
03/02/2016, 1983.6, 570, 1976, 1984.5, 1971.3
03/01/2016, 1977.9, 847, 1928.2, 1977.5, 1921.1
02/29/2016, 1929.5, 929, 1941, 1947.4, 1928.3
02/26/2016, 1942.7, 981, 1949.7, 1968.7, 1942.5
02/25/2016, 1950.4, 693, 1932, 1951, 1921
02/24/2016, 1930.2, 777, 1913.8, 1932.8, 1896.7
02/23/2016, 1916.1, 463, 1934, 1937.4, 1914
02/22/2016, 1936.3, 723, 1911.7, 1939, 1909.5
02/19/2016, 1914.5, 337, 1916.4, 1922.2, 1903.1
02/18/2016, 1916.6, 1079, 1926.1, 1933, 1917.3
02/17/2016, 1922.7, 722, 1888, 1926.5, 1882.5
02/16/2016, 1888.8, 1506, 1864.5, 1892.5, 1864.5
02/12/2016, 1858.3, 129, 1864.5, 1876, 1864.5
02/11/2016, 1824.5, 876, 1842.5, 1843, 1804.2
02/10/2016, 1846.7, 1008, 1852, 1871.9, 1840
02/09/2016, 1848.2, 1182, 1850.1, 1856.4, 1828.7
02/08/2016, 1852, 409, 1876, 1883.5, 1846
02/05/2016, 1875.3, 599, 1905.5, 1913.9, 1874
02/04/2016, 1907.8, N/A, 1907.8, 1907.8, 1907.8
02/03/2016, 1908.5, 672, 1897.5, 1909.9, 1886.1
02/02/2016, 1897.4, 766, 1897.4, 1929, 1897.4
02/01/2016, 1931.3, 694, 1931.5, 1931.5, 1914.1
01/29/2016, 1930.1, 651, 1878.1, 1929.9, 1877.1
01/28/2016, 1880.7, 559, 1879, 1895, 1867.7
01/27/2016, 1875.1, 466, 1885, 1892.7, 1878
01/26/2016, 1895.9, 1416, 1872, 1894.3, 1851.9
01/25/2016, 1870.2, 574, 1869.7, 1904, 1869.7
01/22/2016, 1899.2, 817, 1860, 1898.8, 1857.2
01/21/2016, 1861, 1358, 1856.5, 1875, 1836.4
01/20/2016, 1854.9, 564, 1874, 1875.6, 1830
01/19/2016, 1872.9, 2471, 1872, 1907, 1860
01/15/2016, 1875, 1595, 1867.9, 1887, 1860
01/14/2016, 1914.6, 643, 1883.6, 1913.4, 1875
01/13/2016, 1881.4, 772, 1926, 1946, 1881.4
01/12/2016, 1924.9, 763, 1915.6, 1935.8, 1900
01/11/2016, 1914.2, 933, 1912.7, 1928.5, 1895
01/08/2016, 1911.5, 858, 1933, 1964.1, 1911
01/07/2016, 1932.9, 980, 1987, 1988.1, 1931.5
01/06/2016, 1985.9, 839, 2011.9, 2012, 1972
01/05/2016, 2011.7, 1122, 2010, 2016.8, 1993.1
01/04/2016, 2009.1, 762, 2037.9, 2042, 1995.1
12/31/2015, 2035.4, 209, 2054.5, 2056.5, 2035.4
12/30/2015, 2054.6, N/A, 2054.6, 2054.6, 2054.6
12/29/2015, 2072.8, 13, 2049.7, 2049.7, 2048.2
12/28/2015, 2048.8, 431, 2052.4, 2053, 2041.1
12/24/2015, 2051.2, 226, 2052.9, 2054.8, 2049.4
12/23/2015, 2053, 336, 2034.2, 2053.1, 2033
12/22/2015, 2014.9, 5, 2020.6, 2020.9, 2016
12/21/2015, 2014.9, 14, 2020.6, 2020.9, 2015.6
12/18/2015, 1991.9, 380, 1992.7, 2028.5, 1992.7
12/17/2015, 2024.7, 448, 2060.7, 2073, 2023.9
12/16/2015, 2063.7, 401, 2037.5, 2061.7, 2037
12/15/2015, 2037.1, 588, 2016.6, 2038.3, 2012
12/14/2015, 2009.6, 551, 2002, 2018.7, 1991.3
12/11/2015, 2001.2, 475, 2046.9, 2046.9, 1998.1
12/10/2015, 2049.3, 324, 2047.4, 2054.8, 2044.7
12/09/2015, 2042.1, 561, 2062.5, 2067.6, 2043.6
12/08/2015, 2058.7, 370, 2080.3, 2080.3, 2056.7
12/07/2015, 2081, 461, 2092.2, 2095, 2080.8
12/04/2015, 2088.4, 803, 2056.2, 2089.4, 2047.3
12/03/2015, 2051.2, 811, 2083, 2095, 2051.7
12/02/2015, 2081.6, 369, 2099.6, 2104.8, 2083.4
12/01/2015, 2099.9, 403, 2086.8, 2099.7, 2083.7
11/30/2015, 2079.8, 404, 2089.7, 2094.9, 2083
11/27/2015, 2089.9, 440, 2089.4, 2097.7, 2083.6
11/25/2015, 2088.1, 13, 2089.4, 2091.4, 2089.4
11/24/2015, 2084.7, 397, 2082.7, 2087.2, 2066
11/23/2015, 2084.2, 275, 2088.9, 2091.5, 2083.5
11/20/2015, 2088.7, 287, 2077.1, 2088.9, 2077
11/19/2015, 2079.2, 877, 2078, 2089.2, 2078
11/18/2015, 2079.7, 427, 2048.7, 2079.3, 2043.3
11/17/2015, 2049, 1370, 2046.3, 2058.8, 2046
11/16/2015, 2048, 679, 2007.9, 2049.9, 2000.3
11/13/2015, 2018.6, 835, 2039, 2045, 2012.5
11/12/2015, 2040.6, 376, 2068, 2077.1, 2040
11/11/2015, 2069, 459, 2076.5, 2086.8, 2068.4
11/10/2015, 2078.1, 754, 2072.7, 2077.8, 2065.1
11/09/2015, 2072.9, 301, 2091.5, 2097, 2071.9
11/06/2015, 2093.7, 724, 2094.1, 2098.2, 2083.8
11/05/2015, 2094, 654, 2095.2, 2103.8, 2092
11/04/2015, 2094.7, 454, 2101.4, 2108.8, 2094.8
11/03/2015, 2102.9, 666, 2094, 2102.5, 2089.1
11/02/2015, 2095.4, 907, 2095, 2095, 2064.7
10/30/2015, 2073.7, 640, 2085.1, 2093, 2074
10/29/2015, 2083, 459, 2081, 2084.9, 2072.9
10/28/2015, 2084.5, 473, 2061, 2083.4, 2060
10/27/2015, 2060.4, 283, 2063.6, 2064.4, 2055
10/26/2015, 2062.3, 305, 2066, 2066.8, 2059
10/23/2015, 2066, 1432, 2054, 2074.1, 2053.3
10/22/2015, 2053.1, 484, 2010.1, 2023, 2009
10/21/2015, 2008.5, 350, 2017.7, 2033.5, 2008
10/20/2015, 2020.6, 296, 2025.9, 2027, 2019.3
10/19/2015, 2027.4, 601, 2024.5, 2027.9, 2016
10/16/2015, 2025.5, 398, 2018.9, 2025.7, 2014.3
10/15/2015, 2019, 805, 1988, 1999.6, 1987.9
10/14/2015, 1984, 251, 1991, 1998.3, 1985.5
10/13/2015, 1993.9, 467, 2011.9, 2012, 1991.3
10/12/2015, 2010.9, 174, 2006.5, 2012, 2004.3
10/09/2015, 2007.4, 506, 2005, 2013.8, 1999
10/08/2015, 2006.6, 587, 1987.3, 2005.4, 1970.8
10/07/2015, 1987.2, 638, 1961.7, 1987.5, 1961.6
10/06/2015, 1968.6, 718, 1972.6, 1975, 1963.6
10/05/2015, 1974.7, 1069, 1940.5, 1975.2, 1938
10/02/2015, 1943.1, 976, 1918, 1928.5, 1885.6
10/01/2015, 1916.8, 726, 1901.7, 1928.4, 1901.7
09/30/2015, 1908.7, 1105, 1877, 1902.8, 1873.7
09/29/2015, 1874.5, 922, 1879, 1885.8, 1861.5
09/28/2015, 1872.1, 634, 1871.5, 1927.1, 1871.5
09/25/2015, 1919.2, 962, 1920, 1950, 1915.6
09/24/2015, 1918.8, 630, 1920.2, 1935.9, 1908.4
09/23/2015, 1928.6, 919, 1927.6, 1941.4, 1912
09/22/2015, 1932.1, 689, 1964.1, 1964.1, 1926.4
09/21/2015, 1963.1, 753, 1949, 1964, 1939
09/18/2015, 1950.6, 3279, 1976, 1982.1, 1947.8
09/17/2015, 1977.2, 273, 1986.4, 1987.1, 1975.3
09/16/2015, 1988, 436, 1970, 1987.4, 1963.6
09/15/2015, 1970, 508, 1944.8, 1971.2, 1935.7
09/14/2015, 1944, 362, 1953.5, 1962.3, 1943.3
09/11/2015, 1950.3, 477, 1940, 1951.9, 1928
09/10/2015, 1949.6, 690, 1943.2, 1965.5, 1929.5
09/09/2015, 1942.7, 656, 1965, 1991.7, 1941.8
09/08/2015, 1965.7, 1450, 1926.4, 1967.3, 1920
09/04/2015, 1921.7, 119, 1926.4, 1936.1, 1920
09/03/2015, 1946.1, 835, 1948.5, 1965.1, 1944.8
09/02/2015, 1947.1, 723, 1912, 1948.4, 1911
09/01/2015, 1915.9, 1741, 1962.3, 1962.3, 1911.5
08/31/2015, 1969.2, 447, 1986.1, 1986.1, 1960
08/28/2015, 1989.7, 990, 1987.5, 1992.5, 1967.7
08/27/2015, 1989.3, 762, 1941.7, 1989.1, 1935.3
08/26/2015, 1938.1, 1470, 1867.6, 1941.2, 1851
08/25/2015, 1872.8, 2953, 1872.5, 1948.1, 1866.5
08/24/2015, 1871.2, 3518, 1967.4, 1967.4, 1868.7
08/21/2015, 1971.4, 1155, 2027, 2028.7, 1969
08/20/2015, 2025.4, 733, 2073.1, 2077, 2025.2
08/19/2015, 2072.7, 639, 2093.2, 2097, 2071.5
08/18/2015, 2093.9, 651, 2098.3, 2103.3, 2092.8
08/17/2015, 2099.3, 644, 2089.7, 2098.8, 2079.8
08/14/2015, 2089.4, 544, 2079.8, 2090.1, 2073.8
08/13/2015, 2080.5, 2661, 2083, 2092.8, 2079.8
08/12/2015, 2084.2, 764, 2080.8, 2084.7, 2054.3
08/11/2015, 2079.7, 880, 2101.3, 2101.3, 2080.2
08/10/2015, 2099.8, 352, 2099.3, 2101, 2072.3
08/07/2015, 2073.6, 371, 2080, 2081.9, 2071.8
08/06/2015, 2079.5, 401, 2093, 2098.9, 2091.5
08/05/2015, 2093.8, 442, 2083.5, 2102.7, 2083.5
08/04/2015, 2082.9, 456, 2089.3, 2092.3, 2084
08/03/2015, 2090.9, 286, 2099.9, 2101.8, 2090.6
07/31/2015, 2098.4, 413, 2101.8, 2107.3, 2097.8
07/30/2015, 2103.7, 401, 2098.7, 2103.2, 2091.5
07/29/2015, 2101.5, 468, 2088, 2093.5, 2084.8
07/28/2015, 2087.2, 522, 2065, 2088.5, 2063
07/27/2015, 2064.4, 807, 2078, 2080.3, 2064.1
07/24/2015, 2077.6, 382, 2101.6, 2103.6, 2077.6
07/23/2015, 2098.5, 411, 2109.3, 2113.6, 2100.2
07/22/2015, 2107.9, 621, 2108.2, 2110.4, 2103
07/21/2015, 2114.4, 477, 2121.2, 2124.6, 2107.4
07/20/2015, 2121.9, 443, 2117.6, 2122.3, 2117.6
07/17/2015, 2118.8, 251, 2116.5, 2119.6, 2115.2
07/16/2015, 2116.9, 320, 2116.9, 2117.5, 2103.7
07/15/2015, 2104.2, 474, 2102.2, 2106.8, 2100.7
07/14/2015, 2102.1, 466, 2101.6, 2102.9, 2090.7
07/13/2015, 2094.4, 920, 2094.1, 2094.1, 2057.8
07/10/2015, 2069, 1179, 2048.7, 2070.1, 2047.2
07/09/2015, 2041.2, 741, 2042, 2063.3, 2038.4
07/08/2015, 2039.2, 1135, 2073.4, 2073.4, 2039
07/07/2015, 2073.7, 704, 2069, 2077.4, 2065.1
07/06/2015, 2064.6, 556, 2043.5, 2068.1, 2035
07/02/2015, 2068.8, 469, 2071.5, 2077.6, 2069
07/01/2015, 2070.9, 563, 2055, 2077.4, 2055
06/30/2015, 2054.4, 869, 2052.9, 2068.7, 2051.5
06/29/2015, 2050.5, 1065, 2081.8, 2081.8, 2050.5
06/26/2015, 2095.7, 312, 2094.5, 2099.1, 2090.8
06/25/2015, 2093.9, 488, 2102, 2112.6, 2093.7
06/24/2015, 2099.4, 396, 2117.6, 2117.6, 2100
06/23/2015, 2116.4, 379, 2114.8, 2120.1, 2114.4
06/22/2015, 2112.8, 572, 2106.8, 2117.5, 2105.5
06/19/2015, 2097.7, 621, 2114.9, 2117.7, 2097.6
06/18/2015, 2114.7, 393, 2089, 2116, 2083.5
06/17/2015, 2089.2, 456, 2090, 2095.7, 2087.8
06/16/2015, 2089, 484, 2075.4, 2089.9, 2062.8
06/15/2015, 2075.6, 344, 2078.9, 2080.9, 2071.3
06/12/2015, 2084.9, 423, 2100.8, 2101, 2092
06/11/2015, 2109.2, 413, 2104, 2110.1, 2104
06/10/2015, 2106.9, 588, 2081, 2106.4, 2080.3
06/09/2015, 2080.1, 666, 2080.4, 2082, 2068.9
06/08/2015, 2078.2, 773, 2088.5, 2093, 2078.5
06/05/2015, 2092.2, 592, 2099, 2101.2, 2087
06/04/2015, 2098.9, 438, 2115.6, 2116.2, 2098.6
06/03/2015, 2116, 719, 2107, 2119.6, 2107
06/02/2015, 2106.7, 1719, 2111.4, 2112, 2094.9
06/01/2015, 2109.2, 1060, 2109.3, 2115.4, 2104.1
05/29/2015, 2106, 288, 2121.6, 2122.6, 2107.4
05/28/2015, 2121.7, 444, 2121.4, 2122.5, 2115.4
05/27/2015, 2120.9, 460, 2103.4, 2120.2, 2101.3
05/26/2015, 2104.9, 517, 2122.7, 2126, 2105.2
05/22/2015, 2124.6, 355, 2129, 2130.6, 2123.4
05/21/2015, 2128, 325, 2120, 2128.8, 2116
05/20/2015, 2122.5, 352, 2124, 2126, 2121.9
05/19/2015, 2124.6, 519, 2126.2, 2133.4, 2123.4
05/18/2015, 2125.9, 341, 2118.9, 2126.8, 2112.5
05/15/2015, 2118.9, 1208, 2117.1, 2122.7, 2116.5
05/14/2015, 2117.6, 417, 2096, 2117.8, 2093.5
05/13/2015, 2094.5, 490, 2094.8, 2105.8, 2094.8
05/12/2015, 2095, 1047, 2098.3, 2100.7, 2080
05/11/2015, 2097.8, 410, 2107.3, 2110.3, 2096.5
05/08/2015, 2108.4, 734, 2108.6, 2108.6, 2084.5
05/07/2015, 2084.2, 1613, 2074.7, 2084, 2057.7
05/06/2015, 2074.2, 583, 2074, 2092.3, 2074
05/05/2015, 2084, 705, 2108.8, 2111.2, 2084.9
05/04/2015, 2109.3, 424, 2101.5, 2108.5, 2098.1
05/01/2015, 2101.6, 326, 2081, 2101.6, 2081
04/30/2015, 2078.9, 932, 2097.6, 2101.2, 2082.3
04/29/2015, 2099, 465, 2110.7, 2112.1, 2095.3
04/28/2015, 2112, 694, 2104, 2104.6, 2095.5
04/27/2015, 2104.7, 522, 2114, 2117.8, 2103.8
04/24/2015, 2111.7, 382, 2106.4, 2112.8, 2103.6
04/23/2015, 2106.9, 515, 2099.6, 2109.1, 2088
04/22/2015, 2100.2, 816, 2100.6, 2100.6, 2080.4
04/21/2015, 2091, 805, 2089.9, 2105.1, 2089.9
04/20/2015, 2091, 1329, 2081.9, 2091, 2079.2
04/17/2015, 2075.5, 1202, 2101.3, 2101.5, 2075.9
04/16/2015, 2100.8, 789, 2101.4, 2102.2, 2089.3
04/15/2015, 2099.8, 577, 2090.2, 2102.2, 2087.5
04/14/2015, 2090.9, 886, 2087.1, 2092.7, 2079.2
04/13/2015, 2086.5, 1186, 2094.5, 2097.6, 2086
04/10/2015, 2095.5, 793, 2085.5, 2096.1, 2083.6
04/09/2015, 2085.7, 634, 2077, 2086.5, 2067.4
04/08/2015, 2075.9, 570, 2069.4, 2076.5, 2064.8
04/07/2015, 2067.8, N/A, 2067.8, 2067.8, 2067.8
04/06/2015, 2073.2, 174, 2039.9, 2073.2, 2039.9
04/02/2015, 2059.5, 143, 2059.3, 2062.1, 2038.9
04/01/2015, 2053.1, 1185, 2057.8, 2060.8, 2039.4
03/31/2015, 2060.8, 696, 2076.6, 2076.8, 2058.2
03/30/2015, 2075.6, 712, 2076.3, 2076.3, 2049.5
03/27/2015, 2052.6, 717, 2050.2, 2056.7, 2041.9
03/26/2015, 2048.5, 1169, 2055.1, 2055.8, 2033.3
03/25/2015, 2053.8, 716, 2085.2, 2088.1, 2081.7
03/24/2015, 2084.9, 551, 2095.4, 2100.8, 2085
03/23/2015, 2094.8, 1263, 2101.9, 2105, 2093.7
03/20/2015, 2099.2, 623, 2078.6, 2100.7, 2078.1
03/19/2015, 2081.6, 885, 2094, 2098.8, 2084.5
03/18/2015, 2092.6, 933, 2066.3, 2093.9, 2056.9
03/17/2015, 2066.2, 2859, 2066, 2069.8, 2061
03/16/2015, 2068.6, N/A, 2068.6, 2068.6, 2068.6
03/13/2015, 2042.2, 472, 2057, 2061, 2044.1
03/12/2015, 2064, 946, 2037.5, 2050.6, 2037.5
03/11/2015, 2039.5, 1110, 2044.1, 2052.1, 2040.6
03/10/2015, 2041.9, 1144, 2077.6, 2077.9, 2042.7
03/09/2015, 2077.7, 799, 2067.5, 2077.9, 2066.2
03/06/2015, 2070.8, 690, 2074, 2102.9, 2071
03/05/2015, 2099.7, 769, 2096.4, 2103.5, 2094.8
03/04/2015, 2096.5, 977, 2104.2, 2104.2, 2096.3
03/03/2015, 2104.8, N/A, 2104.8, 2104.8, 2104.8
03/02/2015, 2113.9, N/A, 2113.9, 2113.9, 2113.9
02/27/2015, 2102.8, 579, 2109.3, 2109.3, 2105.1
